电机0目标角,电机0反馈角,电机1目标角,电机1反馈角,电机0反馈力矩,电机1反馈力矩
1.310000,1.314182,-0.020002,-0.029080,-0.840703,1.730859
1.310000,1.314212,-0.020002,-0.029080,-0.840703,1.805039
1.310000,1.314152,-0.020002,-0.029080,-0.840703,1.780313
1.310000,1.314152,-0.020002,-0.029020,-0.840703,1.805039
1.310000,1.314182,-0.020002,-0.029050,-0.865430,1.805039
1.310000,1.314182,-0.020002,-0.029110,-0.840703,1.780313
1.310000,1.314182,-0.020002,-0.029020,-0.840703,1.780313
1.310000,1.314182,-0.020002,-0.029080,-0.840703,1.805039
1.310000,1.314121,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.314030,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.314030,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.314000,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.314000,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.314000,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.314030,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.314030,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.314152,-0.020002,-0.029020,-0.865430,1.805039
1.310000,1.314182,-0.020002,-0.029020,-0.865430,1.805039
1.310000,1.314212,-0.020002,-0.029050,-0.840703,1.780313
1.310000,1.314182,-0.020002,-0.029050,-0.865430,1.780313
1.310000,1.314212,-0.020002,-0.029020,-0.890156,1.780313
1.310000,1.314212,-0.020002,-0.029050,-0.865430,1.805039
1.310000,1.314152,-0.020002,-0.029020,-0.840703,1.780313
1.310000,1.314121,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.314030,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.314030,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.314030,-0.020002,-0.029050,-0.840703,1.780313
1.310000,1.314030,-0.020002,-0.029050,-0.791250,1.829766
1.310000,1.314030,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.314000,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.314000,-0.020002,-0.029020,-0.791250,1.805039
1.310000,1.313970,-0.020002,-0.029020,-0.791250,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029020,-0.741797,1.780313
1.310000,1.313848,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313909,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313970,-0.020002,-0.029080,-0.840703,1.829766
1.310000,1.314030,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.314061,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.314091,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.314121,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.314091,-0.020002,-0.029050,-0.840703,1.780313
1.310000,1.314061,-0.020002,-0.029080,-0.840703,1.780313
1.310000,1.314030,-0.020002,-0.029050,-0.840703,1.780313
1.310000,1.314000,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.314000,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313940,-0.020002,-0.029020,-0.840703,1.780313
1.310000,1.313970,-0.020002,-0.029020,-0.791250,1.730859
1.310000,1.313940,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.314000,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.314000,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313940,-0.020002,-0.029020,-0.791250,1.805039
1.310000,1.314000,-0.020002,-0.029080,-0.791250,1.730859
1.310000,1.313909,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.829766
1.310000,1.313909,-0.020002,-0.029020,-0.840703,1.780313
1.310000,1.313970,-0.020002,-0.029050,-0.840703,1.780313
1.310000,1.314030,-0.020002,-0.029080,-0.840703,1.805039
1.310000,1.314091,-0.020002,-0.029080,-0.840703,1.780313
1.310000,1.314061,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.314061,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.314030,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.314030,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313940,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.829766
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.829766
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313940,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313940,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313940,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313909,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313970,-0.020002,-0.029080,-0.840703,1.879219
1.310000,1.313940,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313970,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313970,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313970,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313940,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313970,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313970,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313848,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.706133
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029020,-0.741797,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.879219
1.310000,1.313909,-0.020002,-0.029020,-0.840703,1.780313
1.310000,1.313879,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313940,-0.020002,-0.029050,-0.791250,1.879219
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.890156,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313848,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313909,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313848,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313848,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029020,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029020,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313909,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313940,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.314030,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.314061,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.314030,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.314030,-0.020002,-0.029110,-0.791250,1.805039
1.310000,1.314000,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313940,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313788,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313940,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.840703,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313697,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313697,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313848,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313909,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.840703,1.805039
1.310000,1.313848,-0.020002,-0.029050,-0.791250,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313909,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.829766
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313667,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313697,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029020,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313879,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.791250,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313667,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313697,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313667,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313637,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313667,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313697,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313697,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.791250,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.840703,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.791250,1.829766
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313697,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313697,-0.020002,-0.029020,-0.741797,1.780313
1.310000,1.313637,-0.020002,-0.029050,-0.692344,1.805039
1.310000,1.313667,-0.020002,-0.029050,-0.741797,1.829766
1.310000,1.313667,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313697,-0.020002,-0.029020,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.829766
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313879,-0.020002,-0.029080,-0.741797,1.730859
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313848,-0.020002,-0.029020,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313697,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313667,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313667,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313667,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313697,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313697,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313848,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313697,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.791250,1.780313
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.791250,1.829766
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.829766
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029020,-0.791250,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313727,-0.020002,-0.029141,-0.741797,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.829766
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029020,-0.791250,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313788,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.730859
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313727,-0.020002,-0.029080,-0.741797,1.780313
1.310000,1.313788,-0.020002,-0.029050,-0.741797,1.805039
1.310000,1.313727,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.741797,1.879219
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029050,-0.766523,1.780313
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313818,-0.020002,-0.029050,-0.766523,1.805039
1.310000,1.313788,-0.020002,-0.029080,-0.766523,1.780313
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.766523,1.805039
1.310000,1.313758,-0.020002,-0.029080,-0.741797,1.805039
1.310000,1.313758,-0.020002,-0.029050,-0.766523,1.805039
